id,loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,recoveries,collections_12_mths_ex_med,acc_now_delinq,tot_coll_amt,tot_cur_bal,total_rev_hi_lim,class
282665,10625, 60 months,20.2,282.69,E,8 years,MORTGAGE,42000,Source Verified,debt_consolidation,20.83,0,Jun-01,1,14,1,8600,62.8,24,0,0,0,0,29904,13700,1
84106,22875, 60 months,13.67,528.36,B,10+ years,MORTGAGE,52000,Source Verified,debt_consolidation,32.52,1,May-82,1,11,0,26504,51.3,33,5480.12,0,0,0,81614,51700,1
448420,2500, 36 months,10.99,81.84,B,10+ years,RENT,31992,Not Verified,medical,5.85,0,Oct-97,1,8,0,1206,10.6,16,324.49,0,0,0,3194,11400,1
180563,9500, 36 months,14.09,325.11,B,1 year,RENT,70000,Not Verified,debt_consolidation,14.85,2,Oct-96,0,12,0,13439,47.1,18,0,0,0,0,39127,28563,1
354040,16750, 60 months,20.2,445.64,E,10+ years,MORTGAGE,63000,Not Verified,debt_consolidation,21.9,0,Aug-91,1,8,0,11263,82.2,42,2307.94,0,0,0,261710,13700,1
119982,10900, 36 months,11.55,359.7,B,5 years,RENT,33000,Verified,debt_consolidation,25.7,0,Nov-04,0,16,0,13243,56.6,19,1118.96,0,0,0,20096,23400,1
415928,14300, 60 months,15.31,342.53,C,1 year,RENT,34156,Source Verified,debt_consolidation,23.76,0,Jan-02,0,11,0,3594,14.2,16,2266.63,0,0,0,33974,25300,1
338655,4000, 36 months,10.15,129.36,B,7 years,RENT,40000,Not Verified,debt_consolidation,17.79,0,Mar-00,0,7,1,2140,26.7,27,0,0,0,0,10037,8000,1
149614,11500, 36 months,15.8,403.18,C,< 1 year,RENT,35000,Not Verified,debt_consolidation,20.5,0,Sep-06,0,14,0,11697,66.8,20,13.4,0,0,0,42632,17500,1
91975,4950, 36 months,18.85,181.08,D,8 years,RENT,45000,Not Verified,other,16.03,0,Jul-10,0,6,0,4004,52.7,9,531.21,0,0,0,21866,7600,1
378818,35000, 60 months,16.99,869.66,D,10+ years,OWN,107000,Source Verified,home_improvement,16.24,0,Mar-01,4,13,0,6440,21.6,39,0,0,0,0,269870,29800,1
188406,29000, 60 months,22.47,808.72,E,5 years,MORTGAGE,134500,Source Verified,credit_card,18.22,0,Jul-00,1,24,0,21274,78.5,38,3567.06,0,0,0,322811,27100,1
402368,12000, 36 months,15.31,417.81,C,9 years,RENT,48000,Source Verified,debt_consolidation,7.6,0,Sep-03,2,7,0,5993,74,23,1478.03,0,0,0,5993,8100,1
801058,5000, 36 months,13.33,169.27,C,6 years,MORTGAGE,65000,Not Verified,debt_consolidation,21.79,0,Apr-01,1,12,0,15269,90,19,0,0,0,0,115982,16950,1
50612,9750, 36 months,22.4,374.38,E,2 years,OWN,28000,Verified,debt_consolidation,30.48,0,Jul-06,2,13,0,13893,86.3,21,4001.02,0,0,0,38709,16100,1
828756,18000, 60 months,19.52,472.1,E,2 years,RENT,56240,Verified,debt_consolidation,8.86,0,Mar-00,1,4,0,5352,66.9,12,0,0,0,0,12968,8000,1
95324,15000, 36 months,15.88,526.47,C,7 years,RENT,75000,Not Verified,debt_consolidation,9.1,0,Aug-84,1,19,0,15113,50.4,40,0,0,0,0,82652,30000,1
135360,17400, 60 months,14.33,407.86,C,n/a,MORTGAGE,46104,Verified,debt_consolidation,21.92,0,Oct-00,1,11,0,3064,27.4,20,3520.8,0,0,122,149980,11200,1
356476,22400, 36 months,10.99,733.25,B,< 1 year,RENT,76800,Verified,credit_card,16.39,0,Nov-08,2,12,0,8291,39,15,0,0,0,0,46049,21300,1
126197,10000, 36 months,18.75,365.3,D,5 years,RENT,45500,Not Verified,debt_consolidation,19.12,0,Feb-07,3,19,0,7010,26.1,30,0,0,0,0,7564,26900,1
325520,32350, 36 months,24.5,1277.7,F,3 years,MORTGAGE,90000,Verified,debt_consolidation,29.8,0,Aug-03,4,7,0,7342,88.5,22,4232.08,0,0,0,84629,8300,1
367801,7000, 36 months,12.99,235.83,C,10+ years,RENT,79500,Source Verified,other,24.98,0,Dec-04,1,9,0,10703,72.3,33,0,0,0,0,40973,14800,1
388665,35000, 36 months,19.52,1292.19,E,10+ years,MORTGAGE,114000,Verified,debt_consolidation,19.89,0,Oct-90,2,17,0,38798,56.3,54,0,0,0,0,283811,68900,1
54156,8875, 36 months,15.61,310.32,C,2 years,RENT,26000,Not Verified,debt_consolidation,24.24,0,Mar-06,0,10,0,13381,34.8,17,906.94,0,0,0,25074,38400,1
413928,12000, 36 months,13.65,408.1,C,10+ years,MORTGAGE,50000,Not Verified,debt_consolidation,29.91,1,Mar-99,0,18,0,43601,72.3,49,0,0,0,0,214071,46500,1
186526,19000, 60 months,18.49,487.56,D,5 years,MORTGAGE,45000,Verified,debt_consolidation,20.38,0,Sep-96,3,12,0,12906,55.2,42,2236.84,0,0,0,27783,23400,1
402407,14150, 60 months,20.49,378.76,E,10+ years,MORTGAGE,50000,Verified,debt_consolidation,15.34,0,May-98,4,14,1,5996,31,44,3275.6,0,0,0,127328,19350,1
427021,15000, 36 months,14.64,517.34,C,2 years,RENT,40399,Source Verified,credit_card,10.76,0,Nov-02,0,7,0,19099,62.2,9,0,0,0,0,19099,30700,1
120152,9750, 36 months,9.71,313.28,B,n/a,MORTGAGE,30000,Verified,credit_card,12.64,0,Feb-03,0,5,0,9186,51.9,10,0,0,0,0,9186,17700,1
199880,7000, 36 months,16.29,247.11,C,1 year,MORTGAGE,58000,Verified,debt_consolidation,28.39,1,Dec-99,3,7,0,5967,50.1,40,0,0,0,0,267131,11900,1
105652,10000, 36 months,20.31,373.22,D,4 years,RENT,50000,Verified,debt_consolidation,14.28,0,May-94,0,7,0,11533,100.3,10,1028.93,0,0,0,14192,11500,1
379168,4400, 36 months,17.57,158.13,D,3 years,RENT,92000,Not Verified,other,7.96,0,Jan-11,0,6,0,8734,59.8,6,619.15,0,0,0,23007,14600,1
150066,9600, 36 months,8.9,304.84,A,10+ years,MORTGAGE,70000,Source Verified,debt_consolidation,8.91,0,Feb-86,0,22,0,12885,36.4,46,0,0,0,0,237141,35400,1
125922,12175, 60 months,23.76,348.56,F,10+ years,RENT,120000,Source Verified,small_business,10.68,1,Apr-97,1,10,1,10683,42.9,17,1595.91,0,0,5176,25505,24900,1
197025,15600, 36 months,13.11,526.46,B,6 years,RENT,40000,Not Verified,debt_consolidation,20.34,0,Aug-05,0,9,0,6415,83.3,14,801,0,0,0,9072,7700,1
348726,10600, 36 months,16.99,377.87,D,8 years,MORTGAGE,37000,Source Verified,debt_consolidation,10.96,0,Nov-96,1,11,1,7794,57,18,0,0,0,0,83834,13600,1
169380,18000, 60 months,23.28,510.33,F,2 years,RENT,74000,Verified,other,11.59,0,Sep-08,2,7,0,12943,58.6,10,2264.52,0,0,0,24001,22100,1
139865,12000, 60 months,15.8,290.55,C,3 years,MORTGAGE,58435,Verified,debt_consolidation,28.09,0,Sep-04,0,17,0,13852,68.6,44,0,0,0,0,72521,20200,1
151691,12000, 36 months,16.29,423.61,C,10+ years,RENT,101000,Verified,other,20.55,0,Feb-95,1,9,0,14114,69.9,11,1085.94,0,0,0,64061,20200,1
190066,28000, 36 months,21,1054.91,E,5 years,RENT,74190,Verified,debt_consolidation,16.72,0,May-97,2,13,0,26601,83.1,17,0,0,0,0,69804,32000,1
384902,15000, 60 months,20.2,399.08,E,4 years,RENT,75000,Verified,debt_consolidation,26.66,0,Jul-97,1,11,1,8825,84,36,0,0,0,158,66695,10550,1
128141,16000, 36 months,14.09,547.55,B,2 years,RENT,65000,Not Verified,debt_consolidation,24.57,2,Jun-99,0,14,0,5724,33.5,37,0,0,0,0,43243,17100,1
111908,30000, 60 months,18.85,775.75,D,2 years,MORTGAGE,75000,Verified,debt_consolidation,19.95,0,Jul-93,1,9,0,6898,34.3,26,3759.28,0,0,0,258136,20100,1
84224,20000, 60 months,23.1,564.96,E,10+ years,MORTGAGE,80000,Verified,debt_consolidation,18.44,0,Dec-06,2,12,0,2230,24.5,25,3093.18,0,0,78,38979,9100,1
465113,13000, 60 months,14.98,309.14,C,8 years,MORTGAGE,125000,Source Verified,debt_consolidation,21.8,0,Jun-03,0,11,0,15629,94.7,23,0,0,0,0,183357,16500,1
202246,4000, 36 months,13.11,134.99,B,3 years,RENT,50000,Not Verified,credit_card,23.82,0,Mar-00,0,15,0,20000,51.4,30,180.64,0,0,200,50853,38900,1
381101,4875, 36 months,14.49,167.78,C,2 years,RENT,23000,Not Verified,car,5.53,0,Feb-09,1,7,0,1744,38.8,9,0,0,0,841,2378,4500,1
136548,4500, 36 months,19.05,165.07,D,8 years,RENT,35700,Not Verified,home_improvement,22.45,0,Dec-96,2,8,0,20971,66.6,16,377.96,0,0,0,22002,31500,1
159733,10000, 36 months,17.77,360.38,D,10+ years,OWN,45000,Verified,debt_consolidation,30.19,2,Jun-85,2,24,0,17540,49.8,43,0,0,0,0,31060,36230,1
132578,9750, 36 months,10.16,315.34,B,n/a,MORTGAGE,30000,Verified,debt_consolidation,22.48,0,Feb-95,0,8,0,8496,68.5,28,0,0,0,0,80808,12400,1
120441,8000, 36 months,18.25,290.23,D,7 years,MORTGAGE,50000,Not Verified,other,19.32,0,Oct-94,2,7,0,17003,60.7,26,0,0,0,0,103264,28000,1
445213,3000, 36 months,11.99,99.63,B,7 years,MORTGAGE,1.00E+05,Not Verified,credit_card,20.09,2,Jun-94,0,14,0,20907,55.9,28,400.23,0,0,0,299038,37400,1
153939,16300, 60 months,22.47,454.56,E,10+ years,MORTGAGE,61000,Verified,credit_card,23.82,0,Jun-98,2,12,0,29247,87,30,0,0,0,0,48594,33600,1
120751,3825, 36 months,11.55,126.23,B,6 years,RENT,13799,Not Verified,debt_consolidation,9.83,0,Jul-09,1,8,0,5298,24.9,10,442.15,0,0,0,5298,21300,1
782070,8000, 36 months,12.69,268.36,C,4 years,MORTGAGE,58500,Verified,home_improvement,17.17,0,Sep-98,1,7,0,8788,94.5,20,0,0,0,0,344230,9300,1
183535,29700, 60 months,15.31,711.41,C,8 years,OWN,67000,Verified,debt_consolidation,17.17,0,Jun-99,3,12,0,16195,44.3,27,3252.01,0,0,0,222163,36556,1
53157,16000, 60 months,15.61,385.79,C,n/a,OWN,42238,Verified,credit_card,26.51,0,Aug-94,1,7,1,14577,94,15,0,0,0,0,30232,15500,1
466026,20000, 60 months,16.99,496.95,D,10+ years,MORTGAGE,60000,Verified,debt_consolidation,27.97,0,Feb-93,0,13,0,11329,41.2,28,0,0,0,120,172110,27500,1
786983,25000, 60 months,17.57,629.01,D,10+ years,MORTGAGE,60000,Source Verified,debt_consolidation,26.6,1,Mar-00,0,11,1,4217,17.9,39,0,0,0,0,52132,23500,1
127007,9200, 36 months,17.77,331.55,D,10+ years,OWN,33000,Source Verified,debt_consolidation,24.62,0,Oct-85,3,14,0,20351,72.7,21,0,0,0,0,20351,28000,1
133301,10000, 36 months,15.31,348.18,C,8 years,RENT,40000,Not Verified,debt_consolidation,22.11,0,Apr-01,0,22,0,12299,31.4,28,0,0,0,438,17643,39200,1
133116,2875, 36 months,19.05,105.46,D,6 years,RENT,19500,Verified,debt_consolidation,25.29,0,Oct-95,3,5,1,5104,52.6,35,266.32,0,0,0,6971,9700,1
292156,12000, 36 months,10.99,392.81,B,10+ years,RENT,1.00E+05,Source Verified,credit_card,20.21,2,Jul-92,0,3,0,31887,100,20,0,0,0,0,42332,31900,1
119160,22750, 60 months,19.52,596.68,D,4 years,RENT,52000,Verified,debt_consolidation,14.61,0,Nov-06,1,15,0,11018,38.7,23,2901.87,0,0,0,17144,28500,1
178006,7200, 36 months,15.8,252.43,C,1 year,MORTGAGE,95000,Verified,debt_consolidation,18.52,0,Aug-92,3,11,0,23824,85.1,28,10.7,0,0,0,369550,28000,1
135553,3700, 36 months,15.8,129.72,C,1 year,RENT,24000,Not Verified,debt_consolidation,5.6,0,Aug-09,0,6,0,2587,44.6,15,353.48,0,0,0,23087,5800,1
315166,2000, 36 months,16.99,71.3,D,3 years,RENT,120000,Not Verified,medical,11.17,0,Apr-06,1,8,2,2422,33.2,16,0,0,0,1060,44045,7300,1
163344,9500, 36 months,12.12,316.09,B,1 year,RENT,90000,Source Verified,debt_consolidation,9.67,1,Jan-83,4,12,0,6049,43.2,21,0,0,0,0,14362,14000,1
84655,2000, 36 months,10.99,65.47,B,5 years,OWN,46000,Verified,other,22.67,0,Dec-83,0,10,0,15024,20.9,19,213.17,0,0,871,157752,72000,1
423120,4000, 36 months,12.49,133.8,B,8 years,MORTGAGE,30000,Source Verified,credit_card,22.92,0,Nov-03,2,7,1,2427,53.9,25,0,0,0,0,102354,4500,1
184432,11400, 36 months,14.33,391.46,C,2 years,MORTGAGE,65000,Not Verified,debt_consolidation,13.59,1,Jul-00,1,9,0,3739,27.9,25,820.53,0,0,0,279715,13400,1
195653,8000, 36 months,14.09,273.78,B,3 years,RENT,55000,Not Verified,credit_card,13.92,0,Jul-02,0,18,0,4776,56.2,26,374.54,0,0,0,31743,8500,1
251864,6350, 36 months,10.49,206.37,B,10+ years,OWN,48000,Not Verified,debt_consolidation,22.1,0,Feb-00,0,8,0,4433,41.8,14,1069.45,0,0,1788,23389,10600,1
421414,5600, 36 months,11.99,185.98,B,< 1 year,RENT,30000,Source Verified,debt_consolidation,11.2,0,Jan-94,0,4,1,371,9.8,16,0,0,0,0,12441,3800,1
251017,6425, 36 months,17.14,229.52,D,3 years,MORTGAGE,70000,Not Verified,debt_consolidation,6.57,0,Aug-03,2,9,1,2130,40.2,11,0,0,0,0,88080,5300,1
92049,12000, 36 months,13.05,404.62,B,10+ years,MORTGAGE,75000,Source Verified,debt_consolidation,32.42,0,Dec-04,1,7,0,4017,73,20,1203.26,0,0,136,189060,5500,1
464885,17000, 36 months,14.47,584.91,C,< 1 year,MORTGAGE,116000,Not Verified,debt_consolidation,15.46,1,Sep-92,1,14,1,18194,67.1,33,0,0,0,0,358619,27100,1
449979,10000, 36 months,19.97,371.49,D,8 years,MORTGAGE,65000,Source Verified,vacation,10.36,1,Aug-98,0,5,0,3956,42.5,17,1125.1,0,0,0,263561,9300,1
281696,25000, 36 months,17.57,898.43,D,10+ years,RENT,73000,Source Verified,debt_consolidation,16.46,0,May-90,2,12,1,11234,62.8,50,0,0,0,0,30373,17900,1
112055,1800, 36 months,21.15,67.96,E,< 1 year,OWN,33000,Not Verified,car,8.51,1,Jun-07,0,9,0,2652,58.9,20,103.5,0,0,0,10600,4500,1
191794,2500, 36 months,15.31,87.05,C,< 1 year,RENT,27000,Verified,moving,9.33,1,Nov-98,2,9,0,2769,60.2,34,224.33,0,0,103,188618,4600,1
129159,25475, 60 months,16.29,623.44,C,2 years,MORTGAGE,57774,Verified,debt_consolidation,11.05,0,Nov-96,2,8,0,28097,69.5,26,5262.04,0,0,0,190324,40439,1
153963,22250, 60 months,15.8,538.72,C,10+ years,MORTGAGE,50000,Verified,debt_consolidation,15.09,0,Jan-97,0,7,0,35913,90.2,19,0,0,0,0,183872,39800,1
878787,18000, 60 months,13.66,415.67,C,2 years,MORTGAGE,97500,Not Verified,home_improvement,1.16,0,Jul-85,1,5,1,1770,32.8,33,0,0,0,0,230350,5400,1
288604,4125, 36 months,14.99,142.98,C,n/a,OWN,20760,Verified,debt_consolidation,24.22,0,May-92,1,7,0,2934,38,13,0,0,0,0,4672,7700,1
199571,28100, 36 months,23.83,1099.94,F,1 year,RENT,120000,Source Verified,debt_consolidation,20.17,0,Oct-93,2,24,0,30180,92.9,39,1399.79,0,0,0,67854,32500,1
863086,11225, 60 months,25.57,333.24,F,< 1 year,OWN,52000,Source Verified,debt_consolidation,27.28,0,Feb-04,0,8,0,33963,89.8,17,0,0,0,0,48543,37800,1
94108,16950, 60 months,25.28,500.3,F,10+ years,MORTGAGE,41000,Source Verified,home_improvement,29.33,0,Mar-95,3,12,0,5696,52.3,27,0,0,0,50,114852,10900,1
452727,21000, 60 months,19.22,547.3,D,n/a,MORTGAGE,54000,Verified,credit_card,24.76,0,Dec-02,3,16,1,18878,48.4,24,0,0,0,0,216194,39000,1
162423,20000, 60 months,24.7,583.52,G,n/a,MORTGAGE,69000,Verified,debt_consolidation,25.83,0,Dec-02,3,15,0,20046,62.4,25,0,0,0,0,152655,32100,1
77592,29000, 36 months,12.99,976.99,B,6 years,MORTGAGE,90000,Verified,debt_consolidation,24.27,0,Oct-83,0,14,0,29162,68.9,31,0,0,0,0,264974,42300,1
186391,8000, 36 months,15.31,278.54,C,5 years,OWN,27000,Verified,debt_consolidation,16.36,0,Jan-02,2,11,0,4780,33,34,0,0,0,516,10747,14465,1
142907,20950, 60 months,23.76,599.78,F,10+ years,RENT,48000,Verified,debt_consolidation,15,1,Oct-01,1,7,0,3793,27.7,14,0,0,0,0,20677,13700,1
341989,35000, 60 months,14.49,823.31,C,1 year,RENT,94000,Verified,credit_card,21.7,0,Mar-71,0,9,0,29532,64.8,29,0,0,0,0,61759,45600,1
192629,3600, 36 months,10.16,116.44,B,< 1 year,RENT,42000,Source Verified,debt_consolidation,24.61,3,Jun-00,2,10,0,3873,14.6,36,0,0,0,0,30880,26600,1
120174,17050, 36 months,15.88,598.42,C,2 years,RENT,38500,Source Verified,debt_consolidation,23,1,Jan-95,0,15,0,15470,75.1,23,0,0,0,0,71533,20600,1
316519,14500, 60 months,24.5,421.36,F,10+ years,RENT,48000,Source Verified,debt_consolidation,36.65,0,Apr-82,0,8,0,4760,75.6,13,2977.35,0,0,0,36035,6300,1
246822,10000, 60 months,15.99,243.13,D,7 years,MORTGAGE,76000,Not Verified,credit_card,22.39,0,Dec-98,2,14,0,14049,41,46,0,0,0,0,349996,34300,1
238107,21875, 60 months,22.99,616.55,F,5 years,RENT,61000,Source Verified,debt_consolidation,28.53,0,Jan-95,1,32,0,31861,72.6,43,0,0,0,0,63938,43900,1
238457,23000, 36 months,11.99,763.82,B,< 1 year,MORTGAGE,52000,Source Verified,credit_card,17.47,0,May-94,0,8,0,21521,92.8,52,0,0,0,0,129054,23200,1
60501,18000, 36 months,17.1,642.65,C,6 years,MORTGAGE,57000,Verified,credit_card,13.67,0,Aug-00,3,10,0,9981,38.2,23,0,0,0,0,131876,26100,1
351042,8000, 36 months,16.29,282.41,D,5 years,RENT,37000,Source Verified,debt_consolidation,28.15,0,Sep-96,0,8,1,5008,94.5,30,0,0,0,0,24303,5300,1
73808,12000, 36 months,21.7,456.43,E,1 year,RENT,36000,Not Verified,credit_card,29.3,1,Oct-00,1,12,1,5977,72.9,25,0,0,0,0,48045,8200,1
201051,9550, 36 months,18.49,347.61,D,< 1 year,MORTGAGE,60000,Source Verified,debt_consolidation,19.64,0,Nov-95,3,15,1,12364,47.9,30,648.84,0,0,0,61648,25800,1
76602,12100, 36 months,11.99,401.84,B,10+ years,MORTGAGE,68000,Source Verified,debt_consolidation,23.28,1,Oct-95,3,16,0,21506,51.3,29,0,0,0,0,84948,41900,1
262465,4600, 36 months,16.99,163.98,D,n/a,MORTGAGE,65000,Verified,home_improvement,20.09,0,Mar-97,1,10,1,2132,54.7,19,0,0,0,0,36060,3900,1
843078,1700, 36 months,17.57,61.1,D,n/a,RENT,21932,Source Verified,debt_consolidation,19.32,0,Jul-07,0,10,0,7705,57.5,11,0,0,0,0,10634,13400,1
135998,35000, 60 months,21.98,966.27,E,10+ years,MORTGAGE,240000,Verified,debt_consolidation,15.57,0,Jul-03,0,14,0,36776,96,26,0,0,0,0,763414,38300,1
73432,15000, 36 months,17.1,535.54,C,10+ years,RENT,52800,Not Verified,debt_consolidation,21.55,0,Jan-99,0,9,0,7526,76.8,13,1536.97,0,0,0,42236,9800,1
457330,7125, 36 months,24.5,281.41,F,10+ years,MORTGAGE,67000,Not Verified,debt_consolidation,9.7,0,Feb-03,2,12,0,9265,48.5,17,0,0,0,0,10655,19100,1
396886,23050, 60 months,19.47,603.91,D,10+ years,MORTGAGE,55000,Source Verified,debt_consolidation,15.91,0,Mar-00,2,9,1,6708,57.3,15,0,0,0,701,68775,11700,1
183965,14775, 60 months,21,399.72,E,10+ years,MORTGAGE,53680,Source Verified,debt_consolidation,27.59,0,Feb-02,3,10,0,33869,78.6,19,1944.48,0,0,0,182156,43100,1
121121,3550, 36 months,21.6,134.85,E,10+ years,RENT,35000,Not Verified,other,26.78,0,Dec-00,1,8,0,7854,83.6,15,445.5,0,0,0,37444,9400,1
175354,9450, 36 months,15.8,331.31,C,8 years,OWN,28000,Verified,credit_card,29.53,0,Mar-04,0,7,0,8097,64.3,13,0,0,0,0,15808,12600,1
393797,1950, 36 months,21.18,73.65,E,n/a,MORTGAGE,66000,Verified,debt_consolidation,19.33,1,Mar-91,0,10,0,1980,9.5,16,0,1,0,1881,281471,20900,1
176700,18000, 36 months,8.9,571.56,A,< 1 year,MORTGAGE,1.00E+05,Source Verified,debt_consolidation,22.32,0,Jan-02,1,10,0,13065,62.8,41,1337.63,0,0,0,254533,20800,1
732182,14525, 36 months,23.99,569.79,F,10+ years,MORTGAGE,45000,Verified,home_improvement,12.94,2,Mar-08,1,9,0,2938,33,24,0,0,0,0,170260,8900,1
113328,3000, 36 months,11.55,99,B,7 years,RENT,45000,Not Verified,major_purchase,17.65,0,Mar-00,0,7,0,13781,80.1,32,0,0,0,0,67217,17200,1
278089,7700, 36 months,14.99,266.89,C,n/a,MORTGAGE,37200,Verified,debt_consolidation,25.26,0,Jan-68,3,9,1,3030,49,23,0,0,0,0,21602,6200,1
454604,10000, 36 months,12.85,336.22,B,4 years,RENT,32574.4,Not Verified,credit_card,11.53,0,Sep-89,1,10,1,5955,52,19,0,0,0,0,5955,11350,1
156828,4125, 36 months,19.05,151.32,D,6 years,RENT,35000,Not Verified,debt_consolidation,29.76,0,Jan-08,2,15,0,6510,45.5,20,0,0,0,0,30006,14300,1
131322,18075, 60 months,16.29,442.34,C,2 years,MORTGAGE,51100,Verified,credit_card,21.56,1,Jul-01,0,9,0,4598,37.1,22,0,0,0,0,143968,12400,1
844572,25000, 60 months,20.99,676.2,E,1 year,RENT,50000,Source Verified,debt_consolidation,22.84,1,Dec-85,0,10,0,23284,66.7,19,0,0,0,0,31177,34900,1
173463,6575, 36 months,14.33,225.78,C,7 years,MORTGAGE,48900,Verified,credit_card,32.76,0,May-89,1,15,0,29675,95.7,38,0,0,0,0,355097,31000,1
184803,11250, 36 months,6.03,342.4,A,3 years,MORTGAGE,62628.8,Not Verified,debt_consolidation,11.65,0,May-99,0,14,0,32909,58.8,36,0,0,0,0,219870,56000,1
94428,8725, 60 months,25.28,257.53,F,5 years,MORTGAGE,70000,Verified,small_business,16.94,0,Apr-93,0,10,0,3830,86.9,19,0,0,0,0,41791,4700,1
76506,11000, 36 months,18.55,400.72,D,3 years,RENT,45000,Source Verified,debt_consolidation,19.84,1,May-04,2,14,0,8558,49.5,30,0,0,0,0,25557,17300,1
69725,15000, 36 months,15.1,520.72,C,8 years,RENT,60000,Not Verified,other,17.56,0,Jun-06,2,8,0,801,13.6,16,1572.44,0,0,0,26909,5900,1
126406,21375, 60 months,23.28,606.02,F,6 years,MORTGAGE,72000,Verified,debt_consolidation,30.07,1,Aug-98,0,14,0,15124,67.2,31,2846.79,0,0,0,392990,22500,1
104331,5000, 36 months,15.22,173.87,C,2 years,RENT,95000,Not Verified,debt_consolidation,2.46,0,May-01,3,7,0,8454,41.4,21,0,0,0,0,8454,20400,1
270808,3000, 36 months,14.49,103.25,C,2 years,RENT,22000,Not Verified,debt_consolidation,29.73,0,Feb-08,0,14,0,6140,94.5,18,0,0,0,0,56821,6500,1
305597,10150, 36 months,14.99,351.81,C,2 years,RENT,68000,Source Verified,debt_consolidation,17.3,1,Apr-03,0,7,1,2023,33.7,13,1658.31,0,0,2992,30194,6000,1
187987,4750, 36 months,10.16,153.63,B,10+ years,MORTGAGE,42000,Verified,credit_card,32.49,0,Sep-85,0,15,0,36512,71.5,41,0,0,0,0,153513,51100,1
186246,35000, 36 months,19.72,1295.74,D,1 year,MORTGAGE,1.00E+05,Source Verified,credit_card,0.3,5,Jul-05,0,5,0,398,36.2,14,2772.86,0,0,0,193603,1100,1
67228,7125, 36 months,18.55,259.56,D,10+ years,RENT,45000,Not Verified,credit_card,12.69,0,May-03,2,10,0,4875,55.4,14,0,0,0,0,9186,8800,1
145379,4250, 36 months,14.33,145.94,C,4 years,RENT,54000,Verified,debt_consolidation,28.69,0,Oct-02,0,14,0,31904,84,25,0,0,0,0,275893,38000,1
458485,8000, 36 months,10.99,261.88,B,10+ years,MORTGAGE,40000,Source Verified,debt_consolidation,5.25,0,Jun-03,1,5,0,10348,52.3,14,0,0,0,0,164229,19800,1
441942,15000, 36 months,17.57,539.06,D,3 years,MORTGAGE,78000,Verified,debt_consolidation,16.11,0,Apr-05,2,10,0,8448,40.6,23,1869.21,0,0,2096,37479,18900,1
72916,9600, 36 months,14.3,329.51,C,3 years,OWN,35000,Not Verified,debt_consolidation,14.41,0,Jan-07,1,10,0,13068,51.7,12,0,0,0,0,13068,25300,1
98474,6500, 36 months,18.25,235.81,D,5 years,OWN,26000,Verified,debt_consolidation,8.49,1,Mar-08,3,15,0,6635,62.6,17,718.66,0,0,0,160227,10600,1
93662,15000, 36 months,11.55,495,B,9 years,MORTGAGE,45175,Verified,debt_consolidation,22.87,1,Jul-04,1,14,0,8953,53.9,22,0,0,0,0,222162,16600,1
373554,10000, 36 months,9.17,318.79,B,4 years,OWN,120000,Not Verified,debt_consolidation,7.44,0,Sep-02,1,8,0,6006,56.7,34,0,0,0,0,261629,10600,1
59676,31825, 60 months,24.5,924.81,F,10+ years,MORTGAGE,71720,Verified,home_improvement,16.82,1,Sep-96,4,12,1,15599,59.3,28,7024.46,0,0,0,274541,26300,1
413284,30000, 60 months,21.18,814.65,E,7 years,MORTGAGE,78000,Verified,debt_consolidation,25.58,2,Sep-00,1,13,0,20742,61.2,36,0,0,0,0,323687,33900,1
429438,6300, 36 months,14.16,215.81,C,10+ years,RENT,47860,Source Verified,debt_consolidation,14.79,0,Jul-93,0,9,1,4354,63,20,0,0,0,0,53101,6900,1
135329,20000, 36 months,21,753.51,E,10+ years,MORTGAGE,60000,Verified,debt_consolidation,31.82,0,Apr-94,2,15,0,37395,78.1,23,1686.15,0,0,0,129360,47900,1
48786,18000, 36 months,6.62,552.67,A,3 years,MORTGAGE,185000,Not Verified,credit_card,6.95,0,Nov-00,1,10,0,26961,27,18,0,0,0,0,399098,1.00E+05,1
771370,8275, 36 months,15.61,289.34,D,10+ years,MORTGAGE,82000,Source Verified,debt_consolidation,4.24,0,Dec-99,3,11,0,5943,64.5,18,0,0,0,0,267240,9100,1
138340,12000, 36 months,11.14,393.67,B,5 years,MORTGAGE,41000,Not Verified,credit_card,16.98,0,Nov-97,0,11,0,11385,42.5,21,0,0,0,112,137260,26800,1
309435,18800, 60 months,19.52,493.08,E,< 1 year,RENT,80000,Verified,debt_consolidation,20.24,0,Dec-07,0,13,0,27711,79.9,16,0,0,0,0,39914,34700,1
418873,7000, 36 months,10.99,229.14,B,7 years,MORTGAGE,94000,Verified,credit_card,6.89,1,Dec-02,1,7,0,11101,47.2,21,0,0,0,722,259213,23500,1
